i_brand_id,i_brand,avg(ss_ext_sales_price),sum(ss_ext_sales_price)
9009002.0,maximaxi #2,2024.4139,4113609
9009003.0,,1947.0757,360209
9009003.0,amalgamalg #2,1729.6148,211013
9009003.0,amalgscholar #2,1799.1215,192506
9009003.0,exportischolar #2,1822.2432,202269
9009003.0,importoamalg #2,1859.8522,213883
9009003.0,maximaxi #3,1839.1357,2683299
9009004.0,maximaxi #4,1836.6794,624471
9009005.0,amalgedu pack #1,1685.1633,82573
9009005.0,amalgunivamalg #1,1639.1207,190138
9009005.0,amalgunivamalg #6,2301.5378,273883
9009005.0,edu packamalg #1,1984.3269,103185
9009005.0,edu packamalgamalg #1,2145.0000,263835
9009005.0,maximaxi #5,1808.5882,1313035
9009006.0,exportiamalg #1,1913.8615,124401
9009006.0,maximaxi #6,1994.1095,1639158
9009006.0,namelessunivamalg #16,1946.3788,128461
9009007.0,maximaxi #7,1983.6667,255893
9009008.0,maximaxi #8,1937.0024,5733527
9009009.0,exportiamalg #2,2245.3304,258213
9009009.0,importoedu pack #2,2014.5882,205488
9009009.0,maximaxi #9,1939.3338,2742218
9009009.0,scholarunivamalg #6,1548.3643,199739
9009010.0,maximaxi #10,2009.7427,484348
9009011.0,amalgedu pack #2,2041.5660,216406
9009011.0,amalgexporti #2,1864.1400,186414
9009011.0,amalgimporto #2,2027.9766,259581
9009011.0,edu packexporti #2,1667.4962,221777
9009011.0,exportiedu pack #1,2250.9636,123803
9009011.0,importoamalgamalg #9,2286.7286,160071
9009011.0,importoimporto #2,2013.4286,225504
9009011.0,importoscholar #2,1541.3478,177255
9009011.0,maximaxi #11,1927.0949,2640120
9009012.0,edu packimporto #1,2398.0159,151075
9009012.0,importoedu pack #1,1945.2742,120607
9009012.0,maximaxi #12,2005.5485,724003
9010001.0,univunivamalg #1,1616.5536,452635
9010002.0,univunivamalg #2,2003.2711,5128374
9010003.0,corpmaxi #4,1786.1475,217910
9010003.0,edu packcorp #4,1945.5446,196500
9010003.0,edu packedu pack #2,1877.3663,189614
9010003.0,edu packimporto #2,2014.5950,243766
9010003.0,exportinameless #4,2113.1792,223997
9010003.0,importoedu pack #2,1997.2286,209709
9010003.0,univunivamalg #3,1911.8965,3083889
9010004.0,univunivamalg #4,1895.5633,1033082
9010005.0,amalgcorp #6,1950.3694,216491
9010005.0,amalgimporto #1,2310.0500,138603
9010005.0,amalgscholar #2,1990.2941,270680
9010005.0,edu packexporti #1,2285.3443,139406
9010005.0,exportiedu pack #2,2195.8374,270088
9010005.0,exportischolar #2,1734.6642,237649
9010005.0,univunivamalg #5,1884.2169,2379766
9010006.0,amalgexporti #1,1456.8750,93240
9010006.0,univunivamalg #6,2006.2164,1344165
9010007.0,univunivamalg #7,1770.0096,554013
9010008.0,univunivamalg #8,1923.2207,6875514
9010009.0,amalgnameless #6,2247.6408,231507
9010009.0,amalgscholar #2,1927.5227,254433
9010009.0,brandmaxi #10,1873.1230,228521
9010009.0,edu packamalg #2,1831.3684,208776
9010009.0,exportiimporto #2,2034.4900,203449
9010009.0,exportimaxi #10,1993.0496,241159
9010009.0,univunivamalg #9,1887.9235,2641205
9010010.0,univunivamalg #10,1854.2656,712038
9010011.0,amalgamalg #2,2032.3197,247943
9010011.0,corpunivamalg #12,1954.5128,228678
9010011.0,edu packimporto #2,1618.9106,199126
9010011.0,edu packunivamalg #1,1769.9296,125665
9010011.0,univunivamalg #11,1945.0707,1540496
9010012.0,amalgamalg #1,1687.3556,75931
9010012.0,amalgamalgamalg #14,1783.8421,101679
9010012.0,corpunivamalg #17,1574.2105,119640
9010012.0,univnameless #1,1790.1774,110991
9010012.0,univunivamalg #12,1946.9673,1845725
9011001.0,amalgunivamalg #1,1974.3745,479773
9011002.0,amalgunivamalg #2,1855.7161,2640684
9011003.0,amalgamalg #2,1348.0709,171205
9011003.0,amalgunivamalg #3,1790.2223,3052329
9011003.0,edu packimporto #2,1359.6765,138687
9011003.0,exportiedu pack #2,2003.2480,250406
9011003.0,exportischolar #2,1820.6239,198448
9011003.0,scholarnameless #6,1745.5398,197246
9011004.0,amalgunivamalg #4,1881.3849,1920894
9011005.0,amalgbrand #3,1868.5294,127060
9011005.0,amalgexporti #2,1634.9561,186385
9011005.0,amalgimporto #2,2002.0676,414428
9011005.0,amalgunivamalg #5,2047.2431,2812912
9011005.0,corpmaxi #6,1611.5470,188551
9011005.0,corpnameless #5,2494.2500,129701
9011005.0,edu packcorp #3,1460.4667,65721
9011005.0,exportiamalg #1,2088.7077,135766
9011005.0,exportibrand #7,2122.4038,110365
9011005.0,exportiedu pack #1,2075.3562,151501
9011005.0,exportiexporti #2,1731.7379,178369
9011005.0,importoamalg #2,1868.8062,241076
9011005.0,importobrand #3,1791.7097,111086
9011005.0,importoedu pack #2,2578.6486,381640
9011005.0,importoscholar #2,2116.1339,237007
9011006.0,amalgimporto #1,1684.7368,96030
9011006.0,amalgunivamalg #6,2032.2991,455235
9011007.0,amalgunivamalg #7,1925.1040,240638
9011008.0,amalgunivamalg #8,1904.5300,4408987
9011009.0,amalgscholar #2,1817.5692,236284
9011009.0,amalgunivamalg #9,1879.0825,2641990
9011009.0,importobrand #6,1873.7228,189246
9011009.0,namelesscorp #6,1663.5620,227908
9011010.0,amalgunivamalg #10,1882.8000,668394
9011011.0,amalgunivamalg #11,1990.6934,2058377
9011011.0,edu packmaxi #9,1627.7581,100921
9011011.0,exportiexporti #1,2408.0714,134852
9011011.0,maxibrand #10,2205.2366,288886
9011011.0,namelessunivamalg #8,2021.1837,198076
9011012.0,amalgunivamalg #12,1845.8570,1587437
9012001.0,importounivamalg #1,2077.4885,450815
9012002.0,importounivamalg #2,1927.1628,7870533
9012003.0,brandbrand #6,1986.8812,200675
9012003.0,corpbrand #4,1768.1739,203340
9012003.0,edu packamalg #2,1968.1729,261767
9012003.0,importoamalg #2,2033.8730,256268
9012003.0,importounivamalg #3,1851.2838,3822901
9012003.0,maximaxi #4,1641.8860,187175
9012003.0,scholarnameless #8,1400.4239,128839
9012004.0,importounivamalg #4,1994.1838,1399917
9012005.0,amalgunivamalg #16,2200.5478,253063
9012005.0,corpunivamalg #7,2083.0588,106236
9012005.0,edu packamalg #1,1640.8621,95170
9012005.0,edu packscholar #2,1776.0336,211348
9012005.0,edu packunivamalg #6,1886.2500,211260
9012005.0,exportiimporto #2,2050.4602,231702
9012005.0,importounivamalg #5,1924.9422,2198284
9012005.0,univbrand #7,1557.9818,85689
9012006.0,edu packimporto #1,1701.7358,90192
9012006.0,importounivamalg #6,1752.7117,881614
9012007.0,importounivamalg #7,1948.7510,508624
9012008.0,importounivamalg #8,1977.9720,8548795
9012009.0,amalgunivamalg #16,1836.7845,213067
9012009.0,corpmaxi #10,1901.4050,230070
9012009.0,edu packedu pack #2,2031.2300,203123
9012009.0,exportiamalg #2,1732.9223,178491
9012009.0,exportibrand #6,2155.9431,265181
9012009.0,importoexporti #2,1516.9909,166869
9012009.0,importounivamalg #10,2034.7387,225856
9012009.0,importounivamalg #9,1797.8412,3101276
9012010.0,importounivamalg #10,1912.6695,451390
9012011.0,amalgcorp #8,1911.0467,204482
9012011.0,brandmaxi #1,2352.5085,138798
9012011.0,corpbrand #8,1885.9835,228204
9012011.0,corpmaxi #1,1274.6230,77752
9012011.0,exportinameless #5,1533.2321,85861
9012011.0,importoedu pack #2,2107.3689,217059
9012011.0,importounivamalg #11,1909.6401,1103772
9012011.0,scholarnameless #10,1924.1525,227050
9012011.0,scholarunivamalg #7,1539.9829,180178
9012012.0,exportischolar #1,1600.6383,75230
9012012.0,importounivamalg #12,1939.7815,878721
9012012.0,namelessunivamalg #11,2036.4717,107933
9013001.0,exportiunivamalg #1,1845.0139,662360
9013002.0,exportiunivamalg #2,1847.3748,5989189
9013003.0,amalgscholar #2,2426.9725,264540
9013003.0,edu packbrand #8,1938.2952,203521
9013003.0,exportiedu pack #2,1977.9537,213619
9013003.0,exportiunivamalg #3,2003.0047,2131197
9013004.0,exportiunivamalg #4,1830.8695,911773
9013005.0,edu packamalg #2,1685.8195,345593
9013005.0,exportiimporto #1,2205.2615,143342
9013005.0,exportinameless #4,1519.1736,183820
9013005.0,exportiunivamalg #5,1925.3974,1923472
9013005.0,importoexporti #1,1810.2979,85084
9013005.0,maxibrand #1,2517.5283,133429
9013005.0,maxinameless #8,2443.1103,332263
9013006.0,edu packamalg #1,2104.4510,107327
9013006.0,edu packexporti #1,1834.7547,97242
9013006.0,exportiexporti #1,1815.1429,101648
9013006.0,exportiunivamalg #6,1857.8794,1062707
9013006.0,importobrand #7,2121.6286,148514
9013007.0,exportiunivamalg #7,1596.7308,290605
9013008.0,exportiunivamalg #8,1918.8352,3924018
9013009.0,amalgmaxi #4,2333.7664,249713
9013009.0,amalgunivamalg #8,2212.2158,307498
9013009.0,brandunivamalg #11,1777.5189,188417
9013009.0,corpnameless #10,2009.6240,251203
9013009.0,edu packmaxi #10,1988.1395,256470
9013009.0,exportiunivamalg #9,1977.9433,4147747
9013009.0,importoscholar #2,1732.0630,219972
9013010.0,exportiunivamalg #10,1947.6927,1597108
9013011.0,edu packamalg #1,1385.2963,74806
9013011.0,exportiunivamalg #11,1972.8721,1171886
9013011.0,importoimporto #2,1483.2787,180960
9013011.0,maxinameless #4,1718.0885,194144
9013012.0,exportiunivamalg #12,1940.9040,869525
9013012.0,importobrand #1,2180.1905,137352
9013012.0,scholaramalgamalg #8,2061.6607,115453
9014001.0,edu packunivamalg #1,1922.2838,880406
9014002.0,edu packunivamalg #2,2016.4418,2373352
9014003.0,edu packscholar #2,1784.6557,217728
9014003.0,edu packunivamalg #3,1840.2195,1600991
9014003.0,exportibrand #10,1992.5221,225155
9014003.0,scholarunivamalg #9,2082.2458,245705
9014004.0,edu packunivamalg #4,1820.3536,1672905
9014005.0,amalgbrand #2,1883.7594,250540
9014005.0,amalgscholar #1,1860.2381,117195
9014005.0,edu packamalg #2,2194.9760,274372
9014005.0,edu packunivamalg #5,1908.0358,2398401
9014005.0,namelessbrand #2,1939.7826,223075
9014005.0,scholarnameless #2,1998.8673,195889
9014006.0,amalgexporti #1,2065.2143,115652
9014006.0,edu packexporti #1,1693.2778,91437
9014006.0,edu packunivamalg #6,1834.5711,1509852
9014007.0,edu packunivamalg #7,1998.9607,559709
9014008.0,edu packunivamalg #8,1862.3738,6373043
9014009.0,edu packunivamalg #9,2007.0634,2502808
9014009.0,exportischolar #2,1871.5896,250793
9014009.0,importoimporto #2,2106.1328,507578
9014009.0,importoscholar #2,2318.8774,245801
9014009.0,scholarnameless #6,1949.4649,222239
9014010.0,edu packunivamalg #10,2022.1557,986812
9014011.0,amalgamalg #2,2226.9619,233831
9014011.0,amalgexporti #2,1914.0840,227776
9014011.0,corpbrand #1,1654.9245,87711
9014011.0,edu packimporto #1,1670.2167,100213
9014011.0,edu packscholar #2,2297.9068,271153
9014011.0,edu packunivamalg #11,1914.8193,3115411
9014011.0,exportiamalgamalg #13,1737.1429,182400
9014011.0,exportiexporti #2,2178.0431,252653
9014011.0,exportiimporto #1,1788.8167,107329
9014011.0,exportischolar #2,1871.2364,205836
9014011.0,importoexporti #1,2256.6250,126371
9014011.0,univbrand #5,1906.3387,118193
9014012.0,edu packedu pack #1,1638.7037,88490
9014012.0,edu packunivamalg #12,2088.7906,758231
9015001.0,scholarunivamalg #1,1871.3534,529593
9015002.0,scholarunivamalg #2,1890.3838,9077623
9015003.0,amalgscholar #2,1745.0000,214635
9015003.0,amalgunivamalg #4,1746.0467,186827
9015003.0,edu packimporto #2,1848.8974,216321
9015003.0,edu packnameless #6,2015.5547,276131
9015003.0,exportiedu pack #2,1730.9786,242337
9015003.0,exportischolar #2,1851.2762,194384
9015003.0,scholarunivamalg #3,1926.1169,3476641
9015005.0,corpunivamalg #13,1586.9661,93631
9015005.0,edu packbrand #7,1734.5918,84995
9015005.0,exportibrand #2,2101.5691,258493
9015005.0,exporticorp #3,1953.2295,119147
9015005.0,importoexporti #2,2211.1875,247653
9015005.0,namelessunivamalg #16,1626.7798,177319
9015005.0,scholarunivamalg #5,1897.3529,1354710
9015006.0,brandnameless #7,2129.7500,127785
9015006.0,exportiedu pack #1,1823.1765,92982
9015006.0,importounivamalg #7,1832.8333,109970
9015006.0,scholarunivamalg #6,1901.4717,1140883
9015007.0,scholarunivamalg #7,2058.5838,687567
9015008.0,scholarunivamalg #8,1903.9741,6762916
9015009.0,exportiamalg #2,2112.5546,251394
9015009.0,exportischolar #2,1958.7658,217423
9015009.0,importoamalgamalg #1,1712.5862,198660
9015009.0,importoimporto #2,2212.5267,289841
9015009.0,scholarnameless #2,2402.9646,271535
9015009.0,scholarunivamalg #9,1985.8362,3745287
9015010.0,scholarunivamalg #10,1976.7093,958704
9015011.0,amalgunivamalg #1,1905.2188,121934
9015011.0,corpcorp #4,1676.0381,175984
9015011.0,corpnameless #3,1786.8289,135799
9015011.0,exportiamalg #2,1945.5760,486394
9015011.0,importoedu pack #1,1789.6429,100220
9015011.0,importoscholar #2,2149.5763,253650
9015011.0,namelesscorp #1,2062.6607,115509
9015011.0,namelessmaxi #12,2164.2696,248891
9015011.0,scholarunivamalg #11,1936.9012,2529593
9015012.0,amalgedu pack #1,1857.5926,100310
9015012.0,amalgnameless #7,1627.9104,109070
9015012.0,edu packimporto #1,1899.8039,96890
9015012.0,exportiedu pack #1,2582.8197,157552
9015012.0,scholarunivamalg #12,1817.0451,1088410
9016001.0,corpunivamalg #1,1859.4518,423955
9016002.0,corpunivamalg #2,1854.9325,3848985
9016003.0,brandcorp #4,2160.3594,276526
9016003.0,corpunivamalg #3,2018.6453,3175329
9016003.0,edu packamalgamalg #17,1877.9583,225355
9016003.0,edu packbrand #10,1533.9360,191742
9016003.0,edu packimporto #2,1913.0965,218093
9016003.0,edu packunivamalg #12,1912.2761,256245
9016003.0,exportiunivamalg #4,2035.2661,252373
9016004.0,corpunivamalg #4,1847.8323,617176
9016005.0,corpmaxi #6,1861.3017,215911
9016005.0,corpunivamalg #5,2029.6796,1412657
9016005.0,importoamalgamalg #5,1954.1887,103572
9016006.0,corpunivamalg #6,1987.4283,900305
9016006.0,exportiimporto #1,2110.7736,111871
9016006.0,exportinameless #5,2124.1127,150812
9016006.0,importoedu pack #1,1820.4815,98306
9016007.0,corpunivamalg #7,2004.0604,597210
9016008.0,corpunivamalg #8,1865.7475,3776273
9016009.0,amalgexporti #2,2385.0909,288596
9016009.0,corpunivamalg #9,1888.9301,1945598
9016009.0,exportiimporto #2,1781.3226,165663
9016009.0,exportimaxi #6,1838.9597,228031
9016009.0,namelessbrand #10,1736.1395,223962
9016009.0,univnameless #2,1504.1161,168461
9016010.0,corpunivamalg #10,1781.6256,1056504
9016011.0,corpunivamalg #11,1869.4792,1033822
9016011.0,importoscholar #2,1690.9640,187697
9016012.0,amalgnameless #1,1536.9800,76849
9016012.0,corpunivamalg #12,1854.4649,1005120
9016012.0,exportiimporto #1,1821.8095,114774
9016012.0,exportischolar #1,2461.5283,130461
10001001.0,amalgunivamalg #1,2130.3169,820172
10001002.0,amalgunivamalg #2,1985.0566,1331973
10001002.0,corpbrand #8,1688.0400,168804
10001002.0,edu packscholar #2,1578.7818,173666
10001002.0,importoscholar #2,1639.3818,180332
10001003.0,amalgunivamalg #3,1604.0000,178044
10001004.0,amalgscholar #1,2106.0000,151632
10001004.0,amalgunivamalg #4,1884.8151,1875391
10001005.0,amalgbrand #7,1972.1132,104522
10001005.0,amalgedu pack #1,1003.2115,52167
10001005.0,amalgunivamalg #5,1871.4336,2002434
10001005.0,exportiamalg #2,2087.3689,254659
10001006.0,amalgedu pack #1,2223.9615,115646
10001006.0,amalgunivamalg #6,1944.3985,1273581
10001006.0,corpunivamalg #7,1986.7083,190724
10001006.0,edu packmaxi #12,1844.5700,184457
10001006.0,edu packscholar #2,1817.4327,189013
10001006.0,importoscholar #2,2240.4530,262133
10001006.0,scholarnameless #5,1362.2400,68112
10001007.0,amalgunivamalg #7,1812.1082,1891841
10001007.0,exportiimporto #2,1800.5769,234075
10001008.0,amalgunivamalg #8,1967.5096,922762
10001008.0,edu packexporti #1,1881.9818,103509
10001009.0,amalgunivamalg #9,1850.6816,784689
10001010.0,amalgimporto #1,1773.1887,93979
10001010.0,amalgunivamalg #10,2082.5996,1055878
10001011.0,amalgunivamalg #11,1956.5632,3435725
10001011.0,brandnameless #4,2059.7317,253347
10001011.0,edu packamalg #1,1827.2813,116946
10001011.0,exportiamalg #2,2323.1129,288066
10001011.0,exportiedu pack #1,2168.3333,104080
10001011.0,exportinameless #10,2121.1653,256661
10001011.0,importoamalg #2,2081.7727,274794
10001012.0,amalgunivamalg #12,2061.8923,268046
10001013.0,amalgunivamalg #13,1696.9322,1001190
10001014.0,amalgunivamalg #14,1958.4069,1535391
10001014.0,brandbrand #7,1726.3750,96677
10001014.0,exportinameless #8,1843.6410,215706
10001014.0,maxinameless #6,1886.0845,267824
10001015.0,amalgscholar #2,1741.4174,200263
10001015.0,amalgunivamalg #15,1797.1129,1638967
10001016.0,amalgunivamalg #16,1915.9666,1550017
10001016.0,edu packscholar #2,1805.6783,207653
10001016.0,exportibrand #9,1870.5273,102879
10001017.0,amalgunivamalg #17,1914.6515,1510660
10001017.0,edu packamalg #1,2438.5634,173138
10001017.0,exportiamalg #2,1689.7983,201086
10002001.0,amalgexporti #2,1981.5917,237791
10002001.0,importounivamalg #1,1696.7965,391960
10002002.0,importoimporto #1,1954.7660,91874
10002002.0,importounivamalg #2,2002.5385,650825
10002003.0,amalgimporto #2,1507.1827,156747
10002003.0,exportiunivamalg #4,1846.0400,230755
10002003.0,importounivamalg #3,1869.4855,2198515
10002004.0,amalgedu pack #1,1325.1077,86132
10002004.0,exportiimporto #2,1880.1068,193651
10002004.0,importoexporti #2,2043.1339,228831
10002004.0,importounivamalg #4,2069.1019,1603554
10002005.0,importounivamalg #5,1868.2881,1789820
10002006.0,importoexporti #2,2092.6271,246930
10002006.0,importoimporto #2,1831.3833,219766
10002006.0,importounivamalg #6,1964.5431,2369239
10002006.0,namelessmaxi #4,2425.3276,281338
10002007.0,exportimaxi #1,1586.0154,103091
10002007.0,exportischolar #2,1734.8140,223791
10002007.0,importounivamalg #7,1817.7265,890686
10002007.0,maxiunivamalg #8,1733.1074,209706
10002008.0,importounivamalg #8,1989.9438,1381021
10002009.0,amalgunivamalg #10,1971.8519,212960
10002009.0,edu packexporti #2,1974.1532,244795
10002009.0,exportiimporto #2,1780.4427,233238
10002009.0,importounivamalg #9,1889.3770,2305040
10002010.0,amalgamalgamalg #11,2142.5455,164976
10002010.0,edu packedu pack #1,1610.3000,64412
10002010.0,importounivamalg #10,1901.1727,1100779
10002010.0,maxinameless #6,1605.0391,205445
10002011.0,edu packimporto #2,2354.9273,259042
10002011.0,importounivamalg #11,1849.1621,1015190
10002012.0,importounivamalg #12,2042.3088,443181
10002013.0,exportiamalg #2,1960.1379,227376
10002013.0,importounivamalg #13,1856.9665,1220027
10002014.0,amalgmaxi #10,2000.0101,198001
10002014.0,edu packcorp #6,1380.2455,151827
10002014.0,importoedu pack #1,2041.9412,138852
10002014.0,importoedu pack #2,1526.7500,177103
10002014.0,importounivamalg #14,1845.2183,2197655
10002015.0,exportischolar #1,1682.5077,109363
10002015.0,importounivamalg #15,1797.9706,1468942
10002016.0,edu packamalg #2,1975.0348,227129
10002016.0,importounivamalg #16,1805.1199,1189574
10002017.0,edu packscholar #2,2201.5285,270788
10002017.0,importounivamalg #17,1863.6516,1321329
10003001.0,exportiunivamalg #1,1859.2068,1753232
10003001.0,univunivamalg #1,1548.8000,92928
10003002.0,edu packscholar #2,2241.1983,271185
10003002.0,exportiunivamalg #2,1949.4611,3458344
10003002.0,exportiunivamalg #3,1760.9710,243014
10003003.0,corpcorp #8,1754.9123,200060
10003003.0,exportiunivamalg #3,1966.1766,1091228
10003004.0,exportiunivamalg #4,2028.8747,874445
10003005.0,exportiunivamalg #5,1956.1976,1782096
10003006.0,amalgamalg #2,1524.0965,173747
10003006.0,corpnameless #4,1726.5231,224448
10003006.0,edu packmaxi #6,1796.3920,224549
10003006.0,exportiunivamalg #6,1957.8207,1724840
10003007.0,exportiunivamalg #7,1817.8768,1239792
10003007.0,scholarnameless #8,2058.0179,230498
10003008.0,amalgexporti #2,1861.6935,230850
10003008.0,edu packamalgamalg #9,1908.2683,234717
10003008.0,exportiunivamalg #8,1968.6631,2214746
10003008.0,namelessmaxi #10,1696.3730,213743
10003009.0,amalgmaxi #8,2000.3945,218043
10003009.0,edu packimporto #1,1605.8548,99563
10003009.0,exportiunivamalg #9,1749.5473,943006
10003009.0,importoamalg #2,2188.3942,227593
10003010.0,corpamalgamalg #11,1536.5271,198212
10003010.0,exportiunivamalg #10,1818.7249,1374956
10003010.0,importoedu pack #2,1902.2613,211151
10003010.0,maxinameless #8,1817.8317,183601
10003011.0,exportiunivamalg #11,2111.4253,933250
10003011.0,scholarnameless #8,2085.9728,306638
10003012.0,amalgamalgamalg #13,1721.3636,75740
10003012.0,edu packcorp #2,1995.8319,225529
10003012.0,exportiunivamalg #12,1892.5136,2509473
10003012.0,importoscholar #1,2016.0370,108866
10003013.0,edu packedu pack #2,2145.3824,510601
10003013.0,exportiunivamalg #13,1951.9322,3396362
10003014.0,edu packbrand #3,1800.2394,127817
10003014.0,edu packexporti #2,2195.0672,261213
10003014.0,exportiunivamalg #14,1870.3983,2859839
10003015.0,exportiimporto #1,2222.8923,144488
10003015.0,exportiunivamalg #15,1994.8806,2405826
10003015.0,namelessnameless #10,1875.9106,230737
10003016.0,exportiunivamalg #16,1929.0486,2260845
10003016.0,importoamalg #1,1884.4833,113069
10003017.0,edu packimporto #1,1833.2273,120993
10003017.0,exportiunivamalg #17,1743.4118,1007692
10003017.0,univnameless #2,2045.3051,241346
10004001.0,amalgexporti #2,1628.8860,185693
10004001.0,edu packmaxi #5,2162.5211,153539
10004001.0,edu packunivamalg #1,1887.8139,2231396
10004002.0,edu packunivamalg #2,1783.9544,1329046
10004002.0,exporticorp #7,1772.2500,99246
10004002.0,importoexporti #2,2263.2000,237636
10004003.0,edu packunivamalg #3,1877.8046,1229962
10004003.0,exportiedu pack #2,1694.4643,189780
10004004.0,edu packunivamalg #4,1983.6014,1378603
10004004.0,namelessunivamalg #5,2120.6471,216306
10004004.0,univmaxi #9,1870.8772,106640
10004005.0,amalgimporto #1,981.8039,50072
10004005.0,amalgscholar #1,1779.1525,104970
10004005.0,corpunivamalg #7,2142.3878,104977
10004005.0,edu packexporti #2,2272.1376,247663
10004005.0,edu packunivamalg #5,1858.5585,1128145
10004005.0,importounivamalg #6,2187.0000,214326
10004005.0,univnameless #4,1883.7436,220398
10004006.0,edu packunivamalg #6,2002.2727,1123275
10004006.0,importoedu pack #1,1495.1129,92697
10004007.0,edu packunivamalg #7,1967.0433,954016
10004007.0,scholarunivamalg #8,1559.3548,96680
10004008.0,edu packamalg #2,2065.2773,245768
10004008.0,edu packunivamalg #8,1740.7401,971333
10004009.0,amalgunivamalg #1,2174.4318,95675
10004009.0,corpmaxi #4,1929.7154,250863
10004009.0,edu packamalg #2,1884.3905,197861
10004009.0,edu packunivamalg #9,1942.2036,2031545
10004009.0,maxinameless #3,2363.1053,179596
10004010.0,edu packunivamalg #10,1894.0086,1102313
10004010.0,importoimporto #2,1924.5192,200150
10004011.0,edu packunivamalg #11,1917.4964,2699835
10004011.0,importoexporti #1,1566.3800,78319
10004012.0,amalgscholar #2,1422.3727,156461
10004012.0,edu packunivamalg #12,1940.0456,1955566
10004012.0,importonameless #3,1936.6984,122012
10004013.0,corpnameless #2,1970.8235,201024
10004013.0,edu packunivamalg #13,1962.2718,2158499
10004013.0,importoexporti #1,1923.4328,128870
10004014.0,edu packunivamalg #14,1845.8635,784492
10004014.0,exportischolar #2,1717.2946,192337
10004015.0,edu packunivamalg #15,1935.8478,1297018
10004015.0,exportiimporto #2,1746.9652,200901
10004015.0,importoamalg #2,1849.6269,247850
10004016.0,edu packunivamalg #16,1597.4219,685294
10004016.0,exportiamalgamalg #17,1806.5641,211368
10004016.0,exportimaxi #12,1803.6434,257921
10004017.0,edu packunivamalg #17,1843.5261,1377114
10004017.0,scholarbrand #8,1723.7353,175821
10005001.0,edu packedu pack #2,1719.3814,202887
10005001.0,edu packunivamalg #10,1954.5763,230640
10005001.0,edu packunivamalg #7,2256.6600,112833
10005001.0,exportiedu pack #1,1520.7361,109493
10005001.0,importoedu pack #2,2309.9381,261023
10005001.0,namelesscorp #6,1976.4959,239156
10005001.0,scholarunivamalg #1,2009.9197,2777709
10005002.0,scholarunivamalg #2,1790.2056,644474
10005003.0,amalgscholar #2,1765.9646,199554
10005003.0,scholarunivamalg #3,1815.7162,1113034
10005004.0,amalgscholar #2,2088.3468,258955
10005004.0,scholarunivamalg #4,1981.9049,2354503
10005005.0,brandnameless #10,2023.0547,258951
10005005.0,exportischolar #2,1984.3761,216297
10005005.0,scholarunivamalg #5,2015.0299,2089586
10005006.0,amalgamalg #1,1912.5556,120491
10005006.0,amalgbrand #7,1582.4706,80706
10005006.0,scholarunivamalg #6,1944.3128,1485455
10005006.0,scholarunivamalg #7,1820.0783,209309
10005007.0,exportiedu pack #1,1664.9231,108220
10005007.0,scholarunivamalg #7,1850.4378,2024379
10005008.0,importoamalg #2,1730.8872,230208
10005008.0,importoedu pack #2,2241.7680,280221
10005008.0,scholarunivamalg #8,2027.3811,1627987
10005009.0,edu packexporti #2,1789.2018,203969
10005009.0,importoamalg #2,1853.9649,211352
10005009.0,scholarunivamalg #9,1936.1429,1206217
10005010.0,importoedu pack #2,1913.5968,237286
10005010.0,scholarunivamalg #10,1833.7195,1366121
10005011.0,amalgscholar #2,1847.9000,184790
10005011.0,edu packedu pack #2,1916.3981,197389
10005011.0,scholarunivamalg #11,2008.0668,3486004
10005012.0,amalgscholar #1,1861.7755,91227
10005012.0,importoscholar #1,2240.3659,91855
10005012.0,scholarunivamalg #12,2008.0584,2337380
10005012.0,scholarunivamalg #6,2102.4234,288032
10005013.0,edu packscholar #2,1952.0185,210818
10005013.0,scholarunivamalg #13,1831.8740,1555261
10005014.0,edu packbrand #5,2074.9206,130720
10005014.0,scholarmaxi #12,1690.2626,167336
10005014.0,scholarunivamalg #14,1882.1467,2091065
10005015.0,amalgmaxi #7,1963.0364,107967
10005015.0,corpmaxi #10,1689.3984,216243
10005015.0,edu packexporti #2,2185.0171,255647
10005015.0,scholarnameless #6,1841.3529,219121
10005015.0,scholarunivamalg #15,1802.9810,1902145
10005016.0,amalgunivamalg #17,2365.4038,123001
10005016.0,importoedu pack #2,1799.2252,199714
10005016.0,importoexporti #1,1799.0588,122336
10005016.0,importoscholar #1,1759.3220,103800
10005016.0,scholarunivamalg #16,1990.3222,2211248
10005017.0,edu packamalg #2,2160.8710,267948
10005017.0,exportiamalg #1,2614.8723,122899
10005017.0,exportiexporti #2,2082.8455,256190
10005017.0,exportiunivamalg #2,1975.3214,110618
10005017.0,scholarunivamalg #17,1860.5621,1962893
10006001.0,corpunivamalg #1,1848.1592,1857400
10006001.0,edu packnameless #2,2252.5000,252280
10006001.0,importoimporto #2,1871.1171,207694
10006001.0,univunivamalg #10,2028.7132,275905
10006002.0,corpunivamalg #2,1986.4873,1410406
10006002.0,maxinameless #7,2130.2639,153379
10006003.0,corpunivamalg #3,1919.3134,2051746
10006003.0,edu packexporti #2,1874.9694,183747
10006003.0,edu packunivamalg #7,2324.1571,162691
10006003.0,importoscholar #2,1957.5242,242733
10006004.0,corpunivamalg #4,2004.2475,1408986
10006004.0,importoedu pack #1,1985.5625,127076
10006004.0,importonameless #10,1665.4228,204847
10006005.0,corpunivamalg #5,1881.5985,773337
10006006.0,corpunivamalg #6,1839.4140,2181545
10006006.0,exportiedu pack #2,1912.1333,200774
